clavecct,nombrecct,domicilio,numext,entrecalle,ycalle,callepost,codpost,colonia,ncolonia,localidad,municipio,entidad,ambito,longitud,latitud,turno,nturno,tipo,ntipo,nivel,nnivel,subnivel,nsubnivel,servicio,nservicio,control,ncontrol,subcontrol,nsubcontrol,sostenimiento,nsostenimiento
10KJN0328Z,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34600,"","",0064,032,10,RURAL,-105.262778,25.092778,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0330O,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34600,"","",0016,032,10,RURAL,-105.441944,25.133889,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0332M,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34600,"","",0140,032,10,RURAL,-105.432222,25.104722,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0335J,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35290,"","",0107,036,10,RURAL,-103.403333,26.026389,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0339F,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35917,"","",0020,027,10,RURAL,-102.666389,24.853056,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0342T,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35850,"","",0055,004,10,RURAL,-103.621667,24.942222,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0345Q,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35500,"","",0052,011,10,RURAL,-105.134167,25.793333,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0350B,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34330,"","",0397,005,10,RURAL,-104.882322,23.935542,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0351A,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35100,"","",0034,007,10,RURAL,-103.594444,25.746111,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0352Z,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35000,"","",0032,007,10,RURAL,-103.407222,25.776111,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0353Z,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35133,"","",0193,007,10,RURAL,-103.448611,25.757778,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0354Y,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35125,"","",0088,036,10,RURAL,-103.384722,25.864444,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0361H,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34940,"","",0160,023,10,RURAL,-105.611407,23.836396,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0362G,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34800,"","",0661,026,10,RURAL,-105.7725,23.983889,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0363F,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35110,"","",0302,007,10,RURAL,-103.395,25.864722,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0365D,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35110,"","",0128,007,10,RURAL,-103.334167,25.739722,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0367B,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35120,"","",0352,007,10,RURAL,-103.441944,25.734167,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0369Z,"PREESCOLAR COMUNITARIO","CALLE PRINCIPAL","","","","",35000,"","",0820,007,10,RURAL,-103.527566,25.599449,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0370P,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34670,"","",0234,026,10,RURAL,-105.740278,23.966111,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0371O,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34680,"","",0217,026,10,RURAL,-105.769722,23.961667,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0372N,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34688,"","",0031,026,10,RURAL,-105.833923,24.149722,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0374L,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34000,"","",0223,005,10,RURAL,-105.008333,24.053889,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0377I,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34329,"","",0254,005,10,RURAL,-105.028333,24.230833,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0378H,"PREESCOLAR COMUNITARIO",CONOCIDO,0,"","","",34330,"","",0275,005,10,RURAL,-104.912245,24.195565,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0380W,"PREESCOLAR COMUNITARIO",CONOCIDO,0,"","","",35180,"","",0089,012,10,RURAL,-103.720833,25.468056,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0381V,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35210,"","",0074,013,10,RURAL,-104.075388,26.548036,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0382U,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35700,"","",0018,015,10,RURAL,-104.164722,25.005,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0384S,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34862,"","",0032,016,10,RURAL,-104.246667,23.904444,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0385R,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34940,"","",1250,005,10,RURAL,-104.606155,24.076671,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0386Q,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34670,"","",0406,026,10,RURAL,-105.686151,24.345276,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0388O,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35917,"","",0024,027,10,RURAL,-102.672778,25.003056,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0389N,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34607,"","",0058,032,10,RURAL,-105.2575,25.013333,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0391B,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34600,"","",0133,032,10,RURAL,-105.297009,25.063602,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0392A,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34602,"","",0036,032,10,RURAL,-105.363115,25.032637,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0394Z,"PREESCOLAR GENERAL",CONOCIDO,"","","","",34600,"","",0104,032,10,RURAL,-105.366725,24.885826,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0395Y,"PREESCOLAR GENERAL",CONOCIDO,0,"","","",34606,"","",0044,032,10,RURAL,-105.187222,25.148611,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0399U,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35299,"","",0119,036,10,RURAL,-103.65,25.961667,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0402R,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35660,"","",0056,018,10,RURAL,-105.460373,25.728033,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0404P,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35159,"","",0029,012,10,RURAL,-103.480833,25.384722,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0405O,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35210,"","",0107,013,10,RURAL,-104.303996,26.377202,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0406N,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35730,"","",0012,015,10,RURAL,-104.355889,25.130557,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0408L,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34777,"","",0005,020,10,RURAL,-104.339167,24.358056,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0409K,"PREESCOLAR COMUNITARIO",CONOCIDO,0,"","","",34801,"","",0022,022,10,RURAL,-104.140002,23.969744,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0415V,"PREESCOLAR GENERAL",CONOCIDO,"","","","",34940,"","",0433,023,10,RURAL,-105.493889,23.454722,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0416U,"PREESCOLAR GENERAL",CONOCIDO,0,"","","",34940,"","",0426,023,10,RURAL,-105.508781,23.439257,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0419R,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34940,"","",0101,023,10,RURAL,-105.618056,23.87,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0422E,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34691,"","",0084,026,10,RURAL,-105.954167,24.147778,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0426A,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34680,"","",0218,026,10,RURAL,-105.802222,23.749444,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0427Z,"PREESCOLAR GENERAL",CONOCIDO,"","","","",34691,"","",0442,026,10,RURAL,-105.691136,23.966949,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0428Z,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34670,"","",0124,026,10,RURAL,-105.6125,24.608056,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0429Y,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34600,"","",0119,032,10,RURAL,-105.256178,25.116657,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0430N,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34600,"","",0158,032,10,RURAL,-105.464577,25.110871,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0440U,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34374,"","",0130,005,10,RURAL,-104.450278,23.954167,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0441T,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",34000,"","",0154,005,10,RURAL,-105.271389,23.866389,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0442S,"PREESCOLAR GENERAL",CONOCIDO,"","","","",34330,"","",0268,005,10,RURAL,-105.042244,24.141398,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0443R,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35680,"","",0387,005,10,RURAL,-104.845568,23.984736,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0445P,"PREESCOLAR GENERAL",CONOCIDO,"","","","",34040,"","",0562,005,10,RURAL,-105.01973,23.816125,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0449L,"PREESCOLAR GENERAL",CONOCIDO,"","","","",35801,"","",0243,004,10,RURAL,-103.606374,25.006514,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0455W,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35900,"","",0009,027,10,RURAL,-102.654444,24.553056,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0456V,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35900,"","",0011,027,10,RURAL,-102.779167,24.424444,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0459S,"PREESCOLAR COMUNITARIO",CONOCIDO,"","","","",35900,"","",0054,027,10,RURAL,-102.575011,24.584201,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0460H,"PREESCOLAR GENERAL",CONOCIDO,"","","","",35900,"","",0003,027,10,RURAL,-102.781675,24.4667,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0462F,"PREESCOLAR GENERAL",CONOCIDO,"","","","",35590,"","",0011,030,10,RURAL,-104.289527,25.771936,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KJN0463E,"PREESCOLAR GENERAL",CONOCIDO,"","","","",35590,"","",0005,030,10,RURAL,-104.511389,25.479444,4,DISCONTINUO,1,"EDUCACION BASICA",11,PREESCOLAR,003,"PREESCOLAR CONAFE",11,"PREESCOLAR COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
